ID_PEDIDO,FECHA,ID_CLIENTE,Cliente,ID_VENDEDOR,VENDEDOR,Genero_Vendedor,Sucursal_Vendedor,Provincia_Vendedor,latitud,longitud,Region_Vendedor,ID_PRODUCTO,Nombre_Producto,PRECIO_COMPRA,PRECIO_VENTA,CANTIDAD,INGRESO_TOTAL,foto_Productos_url,foto_Vendedor_url
3950,2020-09-22,2,María Vizcaino,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,5,Aceite,45,65,33,2306.37,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
3951,2024-06-23,9,Luis Diaz,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,13,Pescado,50,70,57,5333.49,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
3952,2023-09-23,11,Miguel Ramos,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,12,Carne de pollo,55,75,9,596.16,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
3953,2020-05-10,22,Sara Santana,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,12,Carne de pollo,55,75,50,3350.0,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
3954,2022-02-24,10,Carmen Santana,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,6,Arroz,25,45,61,4975.16,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
3955,2024-01-27,9,Luis Diaz,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,7,Huevos,35,55,74,7326.74,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
3956,2024-04-26,6,Lucía Ramos,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,9,Aceite de oliva,60,80,46,4586.66,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
3957,2023-08-16,7,Juan Comila,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,10,Agua potable,10,30,62,3782.62,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
3958,2024-06-01,24,Claudia Comila,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,12,Carne de pollo,55,75,40,2900.0,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
3959,2022-05-23,10,Carmen Santana,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,8,Yogur,30,50,100,8056.0,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
3960,2023-03-02,25,Manuel Perez,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,3,Frutas frescas,20,40,17,877.54,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
3961,2024-01-22,21,Javier Diaz,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,1,Leche,50,70,38,2460.5,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
3962,2021-01-07,17,Francisco Bergara,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,10,Agua potable,10,30,10,537.1,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
3963,2020-10-02,3,José Santana,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,11,Verduras frescas,15,35,26,1962.48,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
3964,2020-06-26,9,Luis Diaz,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,14,Queso,65,85,15,1145.1,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
3965,2023-08-13,19,Antonio Comila,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,14,Queso,65,85,30,2190.0,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
3966,2020-04-16,22,Sara Santana,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,6,Arroz,25,45,61,5252.1,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
3967,2021-11-30,27,David Santana,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,3,Frutas frescas,20,40,92,5290.0,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
3968,2020-02-27,12,Sofía Comila,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,11,Verduras frescas,15,35,55,4301.55,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
3969,2020-07-24,19,Antonio Comila,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,11,Verduras frescas,15,35,37,1940.28,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
3970,2022-07-02,12,Sofía Comila,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,12,Carne de pollo,55,75,21,2059.05,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
3971,2023-08-01,2,María Vizcaino,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,13,Pescado,50,70,25,1619.75,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
3972,2021-07-06,10,Carmen Santana,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,5,Aceite,45,65,23,1265.69,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
3973,2021-07-07,20,Elena Gabrie,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,4,Pan integral,40,60,66,5941.98,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
3974,2021-09-02,17,Francisco Bergara,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,5,Aceite,45,65,43,2250.62,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
3975,2020-06-07,9,Luis Diaz,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,7,Huevos,35,55,56,3310.16,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
3976,2024-06-14,11,Miguel Ramos,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,3,Frutas frescas,20,40,87,8076.21,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
3977,2020-01-31,27,David Santana,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,3,Frutas frescas,20,40,69,4080.66,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
3978,2021-07-02,3,José Santana,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,9,Aceite de oliva,60,80,41,3649.82,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
3979,2022-04-02,6,Lucía Ramos,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,6,Arroz,25,45,46,4363.1,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
3980,2020-08-16,21,Javier Diaz,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,1,Leche,50,70,53,3194.31,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
3981,2021-06-29,4,Laura Diaz,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,12,Carne de pollo,55,75,42,3181.92,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
3982,2021-08-11,14,Isabel Vizcaino,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,10,Agua potable,10,30,81,4370.76,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
3983,2020-06-22,14,Isabel Vizcaino,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,6,Arroz,25,45,93,8882.43,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
3984,2020-03-12,20,Elena Gabrie,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,11,Verduras frescas,15,35,63,5480.37,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
3985,2024-02-03,22,Sara Santana,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,2,Legumbres,30,50,73,3995.29,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
3986,2021-05-26,7,Juan Comila,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,4,Pan integral,40,60,54,5245.02,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
3987,2020-12-03,5,Carlos Bergara,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,12,Carne de pollo,55,75,42,3598.98,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
3988,2024-03-23,8,Ana Gabrie,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,11,Verduras frescas,15,35,47,4064.09,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
3989,2020-01-24,13,Pablo Perez,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,13,Pescado,50,70,91,8266.44,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
3990,2022-12-23,23,Andrés Ramos,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,4,Pan integral,40,60,37,3328.89,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
3991,2023-05-16,13,Pablo Perez,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,1,Leche,50,70,9,786.24,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
3992,2020-12-10,12,Sofía Comila,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,15,Miel,75,95,14,975.8,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
3993,2020-06-24,4,Laura Diaz,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,2,Legumbres,30,50,27,1557.63,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
3994,2023-06-26,22,Sara Santana,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,5,Aceite,45,65,15,1236.75,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
3995,2022-12-01,3,José Santana,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,6,Arroz,25,45,79,5371.21,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
3996,2021-07-25,9,Luis Diaz,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,10,Agua potable,10,30,58,5000.76,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
3997,2022-12-19,11,Miguel Ramos,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,15,Miel,75,95,15,1235.25,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
3998,2022-01-16,23,Andrés Ramos,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,10,Agua potable,10,30,99,6027.12,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
3999,2020-08-06,27,David Santana,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,3,Frutas frescas,20,40,62,4713.24,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4000,2024-04-09,17,Francisco Bergara,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,2,Legumbres,30,50,81,6087.15,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4001,2023-09-21,4,Laura Diaz,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,4,Pan integral,40,60,34,3111.68,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
4002,2023-03-17,23,Andrés Ramos,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,12,Carne de pollo,55,75,21,1805.37,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4003,2020-01-28,9,Luis Diaz,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,5,Aceite,45,65,30,2025.6,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
4004,2024-04-10,17,Francisco Bergara,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,6,Arroz,25,45,66,3952.74,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
4005,2021-04-08,12,Sofía Comila,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,8,Yogur,30,50,86,4811.7,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4006,2020-08-07,7,Juan Comila,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,14,Queso,65,85,27,1549.8,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4007,2020-07-27,4,Laura Diaz,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,8,Yogur,30,50,15,1255.8,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
4008,2023-03-21,16,Paula Diaz,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,6,Arroz,25,45,70,4328.8,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
4009,2020-09-13,8,Ana Gabrie,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,7,Huevos,35,55,52,3376.88,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4010,2021-07-09,27,David Santana,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,5,Aceite,45,65,92,8935.04,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
4011,2022-04-13,30,Julia Ramos,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,4,Pan integral,40,60,44,2925.56,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4012,2021-05-22,2,María Vizcaino,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,2,Legumbres,30,50,65,3974.75,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
4013,2024-05-25,5,Carlos Bergara,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,1,Leche,50,70,91,4681.04,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4014,2021-11-21,5,Carlos Bergara,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,13,Pescado,50,70,30,2185.8,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4015,2024-03-20,23,Andrés Ramos,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,9,Aceite de oliva,60,80,94,6832.86,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4016,2023-10-10,13,Pablo Perez,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,3,Frutas frescas,20,40,21,1144.92,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
4017,2021-05-26,11,Miguel Ramos,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,12,Carne de pollo,55,75,14,737.38,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4018,2021-07-12,5,Carlos Bergara,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,5,Aceite,45,65,66,3726.36,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
4019,2022-12-12,20,Elena Gabrie,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,8,Yogur,30,50,54,3088.8,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4020,2023-07-28,26,Patricia Vizcaino,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,13,Pescado,50,70,83,4507.73,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
4021,2023-05-03,8,Ana Gabrie,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,8,Yogur,30,50,39,2171.91,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
4022,2022-12-25,30,Julia Ramos,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,15,Miel,75,95,41,2727.73,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
4023,2020-01-08,25,Manuel Perez,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,9,Aceite de oliva,60,80,97,5610.48,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
4024,2022-01-05,29,Sergio Bergara,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,11,Verduras frescas,15,35,14,839.72,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4025,2023-02-02,11,Miguel Ramos,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,9,Aceite de oliva,60,80,96,8914.56,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
4026,2024-05-15,16,Paula Diaz,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,10,Agua potable,10,30,89,8591.17,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
4027,2020-03-13,28,Teresa Diaz,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,5,Aceite,45,65,13,1196.91,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4028,2022-09-08,14,Isabel Vizcaino,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,1,Leche,50,70,97,6171.14,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
4029,2020-06-28,2,María Vizcaino,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,3,Frutas frescas,20,40,77,6785.24,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4030,2021-10-22,22,Sara Santana,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,7,Huevos,35,55,41,4079.5,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
4031,2021-07-15,10,Carmen Santana,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,13,Pescado,50,70,96,5362.56,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
4032,2023-02-28,22,Sara Santana,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,4,Pan integral,40,60,36,3478.32,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
